,Año,Clave_Ent,Entidad,Bien jurídico afectado,Tipo de delito,Subtipo de delito,Modalidad,Enero,Febrero,Marzo
2315,2026,21,Puebla,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,61,83,91
2316,2026,21,Puebla,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,108,106,133
2317,2026,21,Puebla,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,Acoso sexual,28,41,50
2318,2026,21,Puebla,La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,Hostigamiento sexual,7,12,5
2319,2026,21,Puebla,La libertad y la seguridad sexual,Incesto,Incesto,Incesto,0,0,0
2320,2026,21,Puebla,La libertad y la seguridad sexual,Violacion,Violacion simple,Violacion simple,37,26,50
2321,2026,21,Puebla,La libertad y la seguridad sexual,Violacion,Violacion equiparada,Violacion equiparada,25,22,36
2322,2026,21,Puebla,La libertad y la seguridad sexual,Violacion a la intimidad sexual,Violacion a la intimidad sexual,Violacion a la intimidad sexual,36,41,47
2323,2026,21,Puebla,El patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,18,19,25
2324,2026,21,Puebla,El patrimonio,Robo,Robo a casa habitacion,Con violencia,22,21,25
2325,2026,21,Puebla,El patrimonio,Robo,Robo a casa habitacion,Sin violencia,124,112,149
2326,2026,21,Puebla,El patrimonio,Robo,Robo de vehiculo automotor - Coche de 4 ruedas,Con violencia,208,160,181
2327,2026,21,Puebla,El patrimonio,Robo,Robo de vehiculo automotor - Coche de 4 ruedas,Sin violencia,275,271,339
2328,2026,21,Puebla,El patrimonio,Robo,Robo de vehiculo automotor - Motocicleta,Con violencia,51,53,58
2329,2026,21,Puebla,El patrimonio,Robo,Robo de vehiculo automotor - Motocicleta,Sin violencia,245,203,250
2330,2026,21,Puebla,El patrimonio,Robo,Robo de vehiculo automotor - Embarcaciones,Con violencia,0,0,0
2331,2026,21,Puebla,El patrimonio,Robo,Robo de vehiculo automotor - Embarcaciones,Sin violencia,0,0,0
2332,2026,21,Puebla,El patrimonio,Robo,Robo de autopartes,Con violencia,1,0,0
2333,2026,21,Puebla,El patrimonio,Robo,Robo de autopartes,Sin violencia,205,133,182
2334,2026,21,Puebla,El patrimonio,Robo,Robo a transportista,Con violencia,110,86,101
2335,2026,21,Puebla,El patrimonio,Robo,Robo a transportista,Sin violencia,6,4,4
2336,2026,21,Puebla,El patrimonio,Robo,Robo a transeunte en via publica,Con violencia,239,203,262
2337,2026,21,Puebla,El patrimonio,Robo,Robo a transeunte en via publica,Sin violencia,80,73,83
2338,2026,21,Puebla,El patrimonio,Robo,Robo a transeunte en espacio abierto al publico,Con violencia,0,0,0
2339,2026,21,Puebla,El patrimonio,Robo,Robo a transeunte en espacio abierto al publico,Sin violencia,0,0,0
2340,2026,21,Puebla,El patrimonio,Robo,Robo en transporte publico individual,Con violencia,3,8,14
2341,2026,21,Puebla,El patrimonio,Robo,Robo en transporte publico individual,Sin violencia,4,3,2
2342,2026,21,Puebla,El patrimonio,Robo,Robo en transporte publico colectivo,Con violencia,43,24,44
2343,2026,21,Puebla,El patrimonio,Robo,Robo en transporte publico colectivo,Sin violencia,110,96,115
2344,2026,21,Puebla,El patrimonio,Robo,Robo en transporte individual,Con violencia,41,41,55
2345,2026,21,Puebla,El patrimonio,Robo,Robo en transporte individual,Sin violencia,80,85,73
2346,2026,21,Puebla,El patrimonio,Robo,Robo a institucion bancaria,Con violencia,0,1,0
2347,2026,21,Puebla,El patrimonio,Robo,Robo a institucion bancaria,Sin violencia,0,0,0
2348,2026,21,Puebla,El patrimonio,Robo,Robo a negocio,Con violencia,140,128,138
2349,2026,21,Puebla,El patrimonio,Robo,Robo a negocio,Sin violencia,130,124,135
2350,2026,21,Puebla,El patrimonio,Robo,Robo de ganado,Con violencia,0,1,2
2351,2026,21,Puebla,El patrimonio,Robo,Robo de ganado,Sin violencia,6,4,3
2352,2026,21,Puebla,El patrimonio,Robo,Robo de maquinaria - Herramienta industrial o agricola,Con violencia,0,0,0
2353,2026,21,Puebla,El patrimonio,Robo,Robo de maquinaria - Herramienta industrial o agricola,Sin violencia,2,0,1
2354,2026,21,Puebla,El patrimonio,Robo,Robo de maquinaria - Tractores y/o montacargas,Con violencia,0,0,0
2355,2026,21,Puebla,El patrimonio,Robo,Robo de maquinaria - Tractores y/o montacargas,Sin violencia,0,0,0
2356,2026,21,Puebla,El patrimonio,Robo,"Robo de maquinaria - Cables, tubos y otros objetos destinados a servicios publicos",Con violencia,1,1,2
2357,2026,21,Puebla,El patrimonio,Robo,"Robo de maquinaria - Cables, tubos y otros objetos destinados a servicios publicos",Sin violencia,34,27,49
2358,2026,21,Puebla,El patrimonio,Robo,Otros robos,Con violencia,73,64,96
2359,2026,21,Puebla,El patrimonio,Robo,Otros robos,Sin violencia,339,330,377
2360,2026,21,Puebla,El patrimonio,Fraude,Fraude,Fraude,447,449,631
2361,2026,21,Puebla,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,135,122,145
2362,2026,21,Puebla,El patrimonio,Extorsion,Extorsion presencial,Extorsion presencial,3,9,3
2363,2026,21,Puebla,El patrimonio,Extorsion,Tentativa de extorsion presencial,Tentativa de extorsion presencial,0,0,0
2364,2026,21,Puebla,El patrimonio,Extorsion,Extorsion por otros medios,Extorsion por otros medios,5,14,15
2365,2026,21,Puebla,El patrimonio,Extorsion,Tentativa de extorsion por otros medios,Tentativa de extorsion por otros medios,0,0,0
2366,2026,21,Puebla,El patrimonio,Dano a la propiedad,Dano a la propiedad,Dano a la propiedad,387,310,393
2367,2026,21,Puebla,El patrimonio,Despojo,Despojo,Despojo,117,128,131
2368,2026,21,Puebla,La familia,Otros delitos contra la familia,Otros delitos contra la familia,Otros delitos contra la familia,0,2,0
2369,2026,21,Puebla,La familia,Violencia familiar,Violencia familiar,Violencia familiar,848,848,1005
2370,2026,21,Puebla,La familia,Violencia de genero en todas sus modalidades distinta a la violencia familiar,Violencia de genero en todas sus modalidades distinta a la violencia familiar,Violencia de genero en todas sus modalidades distinta a la violencia familiar,0,0,0
2371,2026,21,Puebla,La familia,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,28,36,44
2372,2026,21,Puebla,La sociedad,Corrupcion de menores,Corrupcion de menores,Corrupcion de menores,7,3,5
2373,2026,21,Puebla,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,8,6,57
2374,2026,21,Puebla,La sociedad,Trata de personas,Trata de personas con fines de explotacion sexual,Trata de personas con fines de explotacion sexual,0,0,0
2375,2026,21,Puebla,La sociedad,Trata de personas,Trata de personas con fines de trabajo o servicios forzados,Trata de personas con fines de trabajo o servicios forzados,0,0,0
2376,2026,21,Puebla,La sociedad,Trata de personas,Trata de personas con fines de trafico de organos,Trata de personas con fines de trafico de organos,0,0,0
2377,2026,21,Puebla,La sociedad,Trata de personas,Trata de personas con otros fines,Trata de personas con otros fines,1,1,1
2378,2026,21,Puebla,La sociedad,Pornografia infantil,Pornografia infantil,Pornografia infantil,0,2,1
2379,2026,21,Puebla,La sociedad,Discriminacion,Discriminacion,Discriminacion,5,1,7
2380,2026,21,Puebla,Otros bienes juridicos afectados (del fuero comun),Narcomenudeo,Narcomenudeo posesion simple,Narcomenudeo posesion simple,126,106,143
2381,2026,21,Puebla,Otros bienes juridicos afectados (del fuero comun),Otros delitos del Fuero Comun,Otros delitos del Fuero Comun,Otros delitos del Fuero Comun,192,194,255
2382,2026,21,Puebla,Otros bienes juridicos afectados (del fuero comun),Narcomenudeo,Narcomenudeo con fines de venta,Narcomenudeo con fines de venta,34,22,39
2383,2026,21,Puebla,Otros bienes juridicos afectados (del fuero comun),Amenazas,Amenazas,Amenazas,369,419,444
2384,2026,21,Puebla,Otros bienes juridicos afectados (del fuero comun),Allanamiento de morada,Allanamiento de morada,Allanamiento de morada,17,26,20
2385,2026,21,Puebla,Otros bienes juridicos afectados (del fuero comun),Evasion de presos,Evasion de presos,Evasion de presos,0,2,0
2386,2026,21,Puebla,Otros bienes juridicos afectados (del fuero comun),Falsedad,Falsedad,Falsedad,30,29,50
2387,2026,21,Puebla,Otros bienes juridicos afectados (del fuero comun),Falsificacion,Falsificacion,Falsificacion,26,37,34
2388,2026,21,Puebla,Otros bienes juridicos afectados (del fuero comun),Contra el medio ambiente,Contra el medio ambiente,Contra el medio ambiente,1,3,4
2389,2026,21,Puebla,Otros bienes juridicos afectados (del fuero comun),Delitos cometidos por servidores publicos,Delitos cometidos por servidores publicos,Delitos cometidos por servidores publicos,46,61,41
2390,2026,21,Puebla,Otros bienes juridicos afectados (del fuero comun),Electorales,Electorales,Electorales,0,6,1
2391,2026,21,Puebla,Otros bienes juridicos afectados (del fuero comun),Delitos contra la administracion de justicia,Delitos contra la administracion de justicia,Delitos contra la administracion de justicia,18,15,12
2392,2026,21,Puebla,Otros bienes juridicos afectados (del fuero comun),Suplantacion y usurpacion de identidad,Suplantacion y usurpacion de identidad,Suplantacion y usurpacion de identidad,0,0,0
2393,2026,21,Puebla,Otros bienes juridicos afectados (del fuero comun),Tortura,Tortura,Tortura,22,11,58
2394,2026,22,Queretaro,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,2,3
2395,2026,22,Queretaro,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,7,4,7
2396,2026,22,Queretaro,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,0,2,2
2397,2026,22,Queretaro,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0
2398,2026,22,Queretaro,La vida y la Integridad corporal,Homicidio,Tentativa de homicidio doloso,Tentativa de homicidio doloso,8,4,11
2399,2026,22,Queretaro,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0
2400,2026,22,Queretaro,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0
2401,2026,22,Queretaro,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,0,0,0
2402,2026,22,Queretaro,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de transito,26,0,35
2403,2026,22,Queretaro,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,1,34,0
2404,2026,22,Queretaro,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,8,7,15
2405,2026,22,Queretaro,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,20,13,23
2406,2026,22,Queretaro,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,14,12,10
2407,2026,22,Queretaro,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,271,235,297
2408,2026,22,Queretaro,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,0,34,87
2409,2026,22,Queretaro,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,0,0,0
2410,2026,22,Queretaro,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,0,0,0
2411,2026,22,Queretaro,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,8,4,6
2412,2026,22,Queretaro,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de transito,107,13,108
2413,2026,22,Queretaro,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,0,83,0
2414,2026,22,Queretaro,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma blanca,2,0,0
2415,2026,22,Queretaro,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma de fuego,0,0,0
2416,2026,22,Queretaro,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,0,0,0
2417,2026,22,Queretaro,La vida y la Integridad corporal,Feminicidio,Feminicidio,No especificado,0,0,0
2418,2026,22,Queretaro,La vida y la Integridad corporal,Feminicidio,Tentativa de feminicidio,Tentativa de feminicidio,0,1,0
2419,2026,22,Queretaro,La vida y la Integridad corporal,Aborto,Aborto,Aborto,0,0,0
2420,2026,22,Queretaro,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,1,1,0
2421,2026,22,Queretaro,Libertad personal,Secuestro,Secuestro extorsivo,Secuestro extorsivo,0,0,0
2422,2026,22,Queretaro,Libertad personal,Secuestro,Secuestro con calidad de rehen,Secuestro con calidad de rehen,0,0,0
2423,2026,22,Queretaro,Libertad personal,Secuestro,Secuestro para causar dano,Secuestro para causar dano,0,0,0
2424,2026,22,Queretaro,Libertad personal,Secuestro,Secuestro expres,Secuestro expres,0,0,0
2425,2026,22,Queretaro,Libertad personal,Trafico de menores,Trafico de menores,Trafico de menores,0,0,0
2426,2026,22,Queretaro,Libertad personal,Rapto,Rapto,Rapto,0,0,0
2427,2026,22,Queretaro,Libertad personal,Privacion ilegal de la libertad,Privacion ilegal de la libertad,Privacion ilegal de la libertad,10,6,16
2428,2026,22,Queretaro,Libertad personal,Retencion o sustraccion de menores e incapaces,Retencion o sustraccion de menores e incapaces,Retencion o sustraccion de menores e incapaces,20,29,12
2429,2026,22,Queretaro,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,57,57,81
2430,2026,22,Queretaro,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,3,6,16
2431,2026,22,Queretaro,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,Acoso sexual,67,60,76
2432,2026,22,Queretaro,La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,Hostigamiento sexual,2,2,7
2433,2026,22,Queretaro,La libertad y la seguridad sexual,Incesto,Incesto,Incesto,0,0,0
2434,2026,22,Queretaro,La libertad y la seguridad sexual,Violacion,Violacion simple,Violacion simple,22,47,45
2435,2026,22,Queretaro,La libertad y la seguridad sexual,Violacion,Violacion equiparada,Violacion equiparada,12,22,32
2436,2026,22,Queretaro,La libertad y la seguridad sexual,Violacion a la intimidad sexual,Violacion a la intimidad sexual,Violacion a la intimidad sexual,0,0,0
2437,2026,22,Queretaro,El patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,26,32,25
2438,2026,22,Queretaro,El patrimonio,Robo,Robo a casa habitacion,Con violencia,6,3,5
2439,2026,22,Queretaro,El patrimonio,Robo,Robo a casa habitacion,Sin violencia,120,87,84
2440,2026,22,Queretaro,El patrimonio,Robo,Robo de vehiculo automotor - Coche de 4 ruedas,Con violencia,20,14,18
2441,2026,22,Queretaro,El patrimonio,Robo,Robo de vehiculo automotor - Coche de 4 ruedas,Sin violencia,155,130,176
2442,2026,22,Queretaro,El patrimonio,Robo,Robo de vehiculo automotor - Motocicleta,Con violencia,3,3,5
2443,2026,22,Queretaro,El patrimonio,Robo,Robo de vehiculo automotor - Motocicleta,Sin violencia,98,62,82
2444,2026,22,Queretaro,El patrimonio,Robo,Robo de vehiculo automotor - Embarcaciones,Con violencia,0,0,0
2445,2026,22,Queretaro,El patrimonio,Robo,Robo de vehiculo automotor - Embarcaciones,Sin violencia,0,0,0
2446,2026,22,Queretaro,El patrimonio,Robo,Robo de autopartes,Con violencia,0,0,1
2447,2026,22,Queretaro,El patrimonio,Robo,Robo de autopartes,Sin violencia,23,18,14
2448,2026,22,Queretaro,El patrimonio,Robo,Robo a transportista,Con violencia,0,0,0
2449,2026,22,Queretaro,El patrimonio,Robo,Robo a transportista,Sin violencia,0,0,0
2450,2026,22,Queretaro,El patrimonio,Robo,Robo a transeunte en via publica,Con violencia,35,29,25
2451,2026,22,Queretaro,El patrimonio,Robo,Robo a transeunte en via publica,Sin violencia,33,41,32
2452,2026,22,Queretaro,El patrimonio,Robo,Robo a transeunte en espacio abierto al publico,Con violencia,4,2,4
2453,2026,22,Queretaro,El patrimonio,Robo,Robo a transeunte en espacio abierto al publico,Sin violencia,1,3,1
2454,2026,22,Queretaro,El patrimonio,Robo,Robo en transporte publico individual,Con violencia,1,1,1
2455,2026,22,Queretaro,El patrimonio,Robo,Robo en transporte publico individual,Sin violencia,0,3,5
2456,2026,22,Queretaro,El patrimonio,Robo,Robo en transporte publico colectivo,Con violencia,1,0,2
2457,2026,22,Queretaro,El patrimonio,Robo,Robo en transporte publico colectivo,Sin violencia,2,5,8
2458,2026,22,Queretaro,El patrimonio,Robo,Robo en transporte individual,Con violencia,8,10,14
2459,2026,22,Queretaro,El patrimonio,Robo,Robo en transporte individual,Sin violencia,5,7,15
2460,2026,22,Queretaro,El patrimonio,Robo,Robo a institucion bancaria,Con violencia,0,0,0
2461,2026,22,Queretaro,El patrimonio,Robo,Robo a institucion bancaria,Sin violencia,0,0,0
2462,2026,22,Queretaro,El patrimonio,Robo,Robo a negocio,Con violencia,50,41,27
2463,2026,22,Queretaro,El patrimonio,Robo,Robo a negocio,Sin violencia,206,192,207
2464,2026,22,Queretaro,El patrimonio,Robo,Robo de ganado,Con violencia,0,0,0
2465,2026,22,Queretaro,El patrimonio,Robo,Robo de ganado,Sin violencia,24,16,16
2466,2026,22,Queretaro,El patrimonio,Robo,Robo de maquinaria - Herramienta industrial o agricola,Con violencia,0,0,0
2467,2026,22,Queretaro,El patrimonio,Robo,Robo de maquinaria - Herramienta industrial o agricola,Sin violencia,1,0,1
2468,2026,22,Queretaro,El patrimonio,Robo,Robo de maquinaria - Tractores y/o montacargas,Con violencia,0,0,0
2469,2026,22,Queretaro,El patrimonio,Robo,Robo de maquinaria - Tractores y/o montacargas,Sin violencia,0,0,0
2470,2026,22,Queretaro,El patrimonio,Robo,"Robo de maquinaria - Cables, tubos y otros objetos destinados a servicios publicos",Con violencia,0,0,0
2471,2026,22,Queretaro,El patrimonio,Robo,"Robo de maquinaria - Cables, tubos y otros objetos destinados a servicios publicos",Sin violencia,0,0,0
2472,2026,22,Queretaro,El patrimonio,Robo,Otros robos,Con violencia,25,20,18
2473,2026,22,Queretaro,El patrimonio,Robo,Otros robos,Sin violencia,717,664,706
