,Ano,Clave_Ent,Entidad,Bien juridico afectado,Tipo de delito,Subtipo de delito,Modalidad,Mes,Total_delitos,Ano_mes
5988,2026,21,Puebla,El patrimonio,Robo,Robo en transporte publico individual,Con violencia,Febrero,8,2026-Febrero
5989,2026,21,Puebla,El patrimonio,Robo,Robo en transporte publico individual,Sin violencia,Febrero,3,2026-Febrero
5990,2026,21,Puebla,El patrimonio,Robo,Robo en transporte publico colectivo,Con violencia,Febrero,24,2026-Febrero
5991,2026,21,Puebla,El patrimonio,Robo,Robo en transporte publico colectivo,Sin violencia,Febrero,96,2026-Febrero
5992,2026,21,Puebla,El patrimonio,Robo,Robo en transporte individual,Con violencia,Febrero,41,2026-Febrero
5993,2026,21,Puebla,El patrimonio,Robo,Robo en transporte individual,Sin violencia,Febrero,85,2026-Febrero
5994,2026,21,Puebla,El patrimonio,Robo,Robo a institucion bancaria,Con violencia,Febrero,1,2026-Febrero
5995,2026,21,Puebla,El patrimonio,Robo,Robo a institucion bancaria,Sin violencia,Febrero,0,2026-Febrero
5996,2026,21,Puebla,El patrimonio,Robo,Robo a negocio,Con violencia,Febrero,128,2026-Febrero
5997,2026,21,Puebla,El patrimonio,Robo,Robo a negocio,Sin violencia,Febrero,124,2026-Febrero
5998,2026,21,Puebla,El patrimonio,Robo,Robo de ganado,Con violencia,Febrero,1,2026-Febrero
5999,2026,21,Puebla,El patrimonio,Robo,Robo de ganado,Sin violencia,Febrero,4,2026-Febrero
6000,2026,21,Puebla,El patrimonio,Robo,Robo de maquinaria - Herramienta industrial o agricola,Con violencia,Febrero,0,2026-Febrero
6001,2026,21,Puebla,El patrimonio,Robo,Robo de maquinaria - Herramienta industrial o agricola,Sin violencia,Febrero,0,2026-Febrero
6002,2026,21,Puebla,El patrimonio,Robo,Robo de maquinaria - Tractores y/o montacargas,Con violencia,Febrero,0,2026-Febrero
6003,2026,21,Puebla,El patrimonio,Robo,Robo de maquinaria - Tractores y/o montacargas,Sin violencia,Febrero,0,2026-Febrero
6004,2026,21,Puebla,El patrimonio,Robo,"Robo de maquinaria - Cables, tubos y otros objetos destinados a servicios publicos",Con violencia,Febrero,1,2026-Febrero
6005,2026,21,Puebla,El patrimonio,Robo,"Robo de maquinaria - Cables, tubos y otros objetos destinados a servicios publicos",Sin violencia,Febrero,27,2026-Febrero
6006,2026,21,Puebla,El patrimonio,Robo,Otros robos,Con violencia,Febrero,64,2026-Febrero
6007,2026,21,Puebla,El patrimonio,Robo,Otros robos,Sin violencia,Febrero,330,2026-Febrero
6008,2026,21,Puebla,El patrimonio,Fraude,Fraude,Fraude,Febrero,449,2026-Febrero
6009,2026,21,Puebla,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,Febrero,122,2026-Febrero
6010,2026,21,Puebla,El patrimonio,Extorsion,Extorsion presencial,Extorsion presencial,Febrero,9,2026-Febrero
6011,2026,21,Puebla,El patrimonio,Extorsion,Tentativa de extorsion presencial,Tentativa de extorsion presencial,Febrero,0,2026-Febrero
6012,2026,21,Puebla,El patrimonio,Extorsion,Extorsion por otros medios,Extorsion por otros medios,Febrero,14,2026-Febrero
6013,2026,21,Puebla,El patrimonio,Extorsion,Tentativa de extorsion por otros medios,Tentativa de extorsion por otros medios,Febrero,0,2026-Febrero
6014,2026,21,Puebla,El patrimonio,Dano a la propiedad,Dano a la propiedad,Dano a la propiedad,Febrero,310,2026-Febrero
6015,2026,21,Puebla,El patrimonio,Despojo,Despojo,Despojo,Febrero,128,2026-Febrero
6016,2026,21,Puebla,La familia,Otros delitos contra la familia,Otros delitos contra la familia,Otros delitos contra la familia,Febrero,2,2026-Febrero
6017,2026,21,Puebla,La familia,Violencia familiar,Violencia familiar,Violencia familiar,Febrero,848,2026-Febrero
6018,2026,21,Puebla,La familia,Violencia de genero en todas sus modalidades distinta a la violencia familiar,Violencia de genero en todas sus modalidades distinta a la violencia familiar,Violencia de genero en todas sus modalidades distinta a la violencia familiar,Febrero,0,2026-Febrero
6019,2026,21,Puebla,La familia,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Febrero,36,2026-Febrero
6020,2026,21,Puebla,La sociedad,Corrupcion de menores,Corrupcion de menores,Corrupcion de menores,Febrero,3,2026-Febrero
6021,2026,21,Puebla,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Febrero,6,2026-Febrero
6022,2026,21,Puebla,La sociedad,Trata de personas,Trata de personas con fines de explotacion sexual,Trata de personas con fines de explotacion sexual,Febrero,0,2026-Febrero
6023,2026,21,Puebla,La sociedad,Trata de personas,Trata de personas con fines de trabajo o servicios forzados,Trata de personas con fines de trabajo o servicios forzados,Febrero,0,2026-Febrero
6024,2026,21,Puebla,La sociedad,Trata de personas,Trata de personas con fines de trafico de organos,Trata de personas con fines de trafico de organos,Febrero,0,2026-Febrero
6025,2026,21,Puebla,La sociedad,Trata de personas,Trata de personas con otros fines,Trata de personas con otros fines,Febrero,1,2026-Febrero
6026,2026,21,Puebla,La sociedad,Pornografia infantil,Pornografia infantil,Pornografia infantil,Febrero,2,2026-Febrero
6027,2026,21,Puebla,La sociedad,Discriminacion,Discriminacion,Discriminacion,Febrero,1,2026-Febrero
6028,2026,21,Puebla,Otros bienes juridicos afectados (del fuero comun),Narcomenudeo,Narcomenudeo posesion simple,Narcomenudeo posesion simple,Febrero,106,2026-Febrero
6029,2026,21,Puebla,Otros bienes juridicos afectados (del fuero comun),Otros delitos del Fuero Comun,Otros delitos del Fuero Comun,Otros delitos del Fuero Comun,Febrero,194,2026-Febrero
6030,2026,21,Puebla,Otros bienes juridicos afectados (del fuero comun),Narcomenudeo,Narcomenudeo con fines de venta,Narcomenudeo con fines de venta,Febrero,22,2026-Febrero
6031,2026,21,Puebla,Otros bienes juridicos afectados (del fuero comun),Amenazas,Amenazas,Amenazas,Febrero,419,2026-Febrero
6032,2026,21,Puebla,Otros bienes juridicos afectados (del fuero comun),Allanamiento de morada,Allanamiento de morada,Allanamiento de morada,Febrero,26,2026-Febrero
6033,2026,21,Puebla,Otros bienes juridicos afectados (del fuero comun),Evasion de presos,Evasion de presos,Evasion de presos,Febrero,2,2026-Febrero
6034,2026,21,Puebla,Otros bienes juridicos afectados (del fuero comun),Falsedad,Falsedad,Falsedad,Febrero,29,2026-Febrero
6035,2026,21,Puebla,Otros bienes juridicos afectados (del fuero comun),Falsificacion,Falsificacion,Falsificacion,Febrero,37,2026-Febrero
6036,2026,21,Puebla,Otros bienes juridicos afectados (del fuero comun),Contra el medio ambiente,Contra el medio ambiente,Contra el medio ambiente,Febrero,3,2026-Febrero
6037,2026,21,Puebla,Otros bienes juridicos afectados (del fuero comun),Delitos cometidos por servidores publicos,Delitos cometidos por servidores publicos,Delitos cometidos por servidores publicos,Febrero,61,2026-Febrero
6038,2026,21,Puebla,Otros bienes juridicos afectados (del fuero comun),Electorales,Electorales,Electorales,Febrero,6,2026-Febrero
6039,2026,21,Puebla,Otros bienes juridicos afectados (del fuero comun),Delitos contra la administracion de justicia,Delitos contra la administracion de justicia,Delitos contra la administracion de justicia,Febrero,15,2026-Febrero
6040,2026,21,Puebla,Otros bienes juridicos afectados (del fuero comun),Suplantacion y usurpacion de identidad,Suplantacion y usurpacion de identidad,Suplantacion y usurpacion de identidad,Febrero,0,2026-Febrero
6041,2026,21,Puebla,Otros bienes juridicos afectados (del fuero comun),Tortura,Tortura,Tortura,Febrero,11,2026-Febrero
6042,2026,22,Queretaro,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,Febrero,2,2026-Febrero
6043,2026,22,Queretaro,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,Febrero,4,2026-Febrero
6044,2026,22,Queretaro,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,Febrero,2,2026-Febrero
6045,2026,22,Queretaro,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,Febrero,0,2026-Febrero
6046,2026,22,Queretaro,La vida y la Integridad corporal,Homicidio,Tentativa de homicidio doloso,Tentativa de homicidio doloso,Febrero,4,2026-Febrero
6047,2026,22,Queretaro,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,Febrero,0,2026-Febrero
6048,2026,22,Queretaro,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,Febrero,0,2026-Febrero
6049,2026,22,Queretaro,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,Febrero,0,2026-Febrero
6050,2026,22,Queretaro,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de transito,Febrero,0,2026-Febrero
6051,2026,22,Queretaro,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,Febrero,34,2026-Febrero
6052,2026,22,Queretaro,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Febrero,7,2026-Febrero
6053,2026,22,Queretaro,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,Febrero,13,2026-Febrero
6054,2026,22,Queretaro,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,Febrero,12,2026-Febrero
6055,2026,22,Queretaro,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,Febrero,235,2026-Febrero
6056,2026,22,Queretaro,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,Febrero,34,2026-Febrero
6057,2026,22,Queretaro,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,Febrero,0,2026-Febrero
6058,2026,22,Queretaro,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,Febrero,0,2026-Febrero
6059,2026,22,Queretaro,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,Febrero,4,2026-Febrero
6060,2026,22,Queretaro,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de transito,Febrero,13,2026-Febrero
6061,2026,22,Queretaro,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,Febrero,83,2026-Febrero
6062,2026,22,Queretaro,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma blanca,Febrero,0,2026-Febrero
6063,2026,22,Queretaro,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma de fuego,Febrero,0,2026-Febrero
6064,2026,22,Queretaro,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,Febrero,0,2026-Febrero
6065,2026,22,Queretaro,La vida y la Integridad corporal,Feminicidio,Feminicidio,No especificado,Febrero,0,2026-Febrero
6066,2026,22,Queretaro,La vida y la Integridad corporal,Feminicidio,Tentativa de feminicidio,Tentativa de feminicidio,Febrero,1,2026-Febrero
6067,2026,22,Queretaro,La vida y la Integridad corporal,Aborto,Aborto,Aborto,Febrero,0,2026-Febrero
6068,2026,22,Queretaro,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Febrero,1,2026-Febrero
6069,2026,22,Queretaro,Libertad personal,Secuestro,Secuestro extorsivo,Secuestro extorsivo,Febrero,0,2026-Febrero
6070,2026,22,Queretaro,Libertad personal,Secuestro,Secuestro con calidad de rehen,Secuestro con calidad de rehen,Febrero,0,2026-Febrero
6071,2026,22,Queretaro,Libertad personal,Secuestro,Secuestro para causar dano,Secuestro para causar dano,Febrero,0,2026-Febrero
6072,2026,22,Queretaro,Libertad personal,Secuestro,Secuestro expres,Secuestro expres,Febrero,0,2026-Febrero
6073,2026,22,Queretaro,Libertad personal,Trafico de menores,Trafico de menores,Trafico de menores,Febrero,0,2026-Febrero
6074,2026,22,Queretaro,Libertad personal,Rapto,Rapto,Rapto,Febrero,0,2026-Febrero
6075,2026,22,Queretaro,Libertad personal,Privacion ilegal de la libertad,Privacion ilegal de la libertad,Privacion ilegal de la libertad,Febrero,6,2026-Febrero
6076,2026,22,Queretaro,Libertad personal,Retencion o sustraccion de menores e incapaces,Retencion o sustraccion de menores e incapaces,Retencion o sustraccion de menores e incapaces,Febrero,29,2026-Febrero
6077,2026,22,Queretaro,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,Febrero,57,2026-Febrero
6078,2026,22,Queretaro,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Febrero,6,2026-Febrero
6079,2026,22,Queretaro,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,Acoso sexual,Febrero,60,2026-Febrero
6080,2026,22,Queretaro,La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,Hostigamiento sexual,Febrero,2,2026-Febrero
6081,2026,22,Queretaro,La libertad y la seguridad sexual,Incesto,Incesto,Incesto,Febrero,0,2026-Febrero
6082,2026,22,Queretaro,La libertad y la seguridad sexual,Violacion,Violacion simple,Violacion simple,Febrero,47,2026-Febrero
6083,2026,22,Queretaro,La libertad y la seguridad sexual,Violacion,Violacion equiparada,Violacion equiparada,Febrero,22,2026-Febrero
6084,2026,22,Queretaro,La libertad y la seguridad sexual,Violacion a la intimidad sexual,Violacion a la intimidad sexual,Violacion a la intimidad sexual,Febrero,0,2026-Febrero
6085,2026,22,Queretaro,El patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Febrero,32,2026-Febrero
6086,2026,22,Queretaro,El patrimonio,Robo,Robo a casa habitacion,Con violencia,Febrero,3,2026-Febrero
6087,2026,22,Queretaro,El patrimonio,Robo,Robo a casa habitacion,Sin violencia,Febrero,87,2026-Febrero
6088,2026,22,Queretaro,El patrimonio,Robo,Robo de vehiculo automotor - Coche de 4 ruedas,Con violencia,Febrero,14,2026-Febrero
6089,2026,22,Queretaro,El patrimonio,Robo,Robo de vehiculo automotor - Coche de 4 ruedas,Sin violencia,Febrero,130,2026-Febrero
6090,2026,22,Queretaro,El patrimonio,Robo,Robo de vehiculo automotor - Motocicleta,Con violencia,Febrero,3,2026-Febrero
6091,2026,22,Queretaro,El patrimonio,Robo,Robo de vehiculo automotor - Motocicleta,Sin violencia,Febrero,62,2026-Febrero
6092,2026,22,Queretaro,El patrimonio,Robo,Robo de vehiculo automotor - Embarcaciones,Con violencia,Febrero,0,2026-Febrero
6093,2026,22,Queretaro,El patrimonio,Robo,Robo de vehiculo automotor - Embarcaciones,Sin violencia,Febrero,0,2026-Febrero
6094,2026,22,Queretaro,El patrimonio,Robo,Robo de autopartes,Con violencia,Febrero,0,2026-Febrero
6095,2026,22,Queretaro,El patrimonio,Robo,Robo de autopartes,Sin violencia,Febrero,18,2026-Febrero
6096,2026,22,Queretaro,El patrimonio,Robo,Robo a transportista,Con violencia,Febrero,0,2026-Febrero
6097,2026,22,Queretaro,El patrimonio,Robo,Robo a transportista,Sin violencia,Febrero,0,2026-Febrero
6098,2026,22,Queretaro,El patrimonio,Robo,Robo a transeunte en via publica,Con violencia,Febrero,29,2026-Febrero
6099,2026,22,Queretaro,El patrimonio,Robo,Robo a transeunte en via publica,Sin violencia,Febrero,41,2026-Febrero
6100,2026,22,Queretaro,El patrimonio,Robo,Robo a transeunte en espacio abierto al publico,Con violencia,Febrero,2,2026-Febrero
6101,2026,22,Queretaro,El patrimonio,Robo,Robo a transeunte en espacio abierto al publico,Sin violencia,Febrero,3,2026-Febrero
6102,2026,22,Queretaro,El patrimonio,Robo,Robo en transporte publico individual,Con violencia,Febrero,1,2026-Febrero
6103,2026,22,Queretaro,El patrimonio,Robo,Robo en transporte publico individual,Sin violencia,Febrero,3,2026-Febrero
6104,2026,22,Queretaro,El patrimonio,Robo,Robo en transporte publico colectivo,Con violencia,Febrero,0,2026-Febrero
6105,2026,22,Queretaro,El patrimonio,Robo,Robo en transporte publico colectivo,Sin violencia,Febrero,5,2026-Febrero
6106,2026,22,Queretaro,El patrimonio,Robo,Robo en transporte individual,Con violencia,Febrero,10,2026-Febrero
6107,2026,22,Queretaro,El patrimonio,Robo,Robo en transporte individual,Sin violencia,Febrero,7,2026-Febrero
6108,2026,22,Queretaro,El patrimonio,Robo,Robo a institucion bancaria,Con violencia,Febrero,0,2026-Febrero
6109,2026,22,Queretaro,El patrimonio,Robo,Robo a institucion bancaria,Sin violencia,Febrero,0,2026-Febrero
6110,2026,22,Queretaro,El patrimonio,Robo,Robo a negocio,Con violencia,Febrero,41,2026-Febrero
6111,2026,22,Queretaro,El patrimonio,Robo,Robo a negocio,Sin violencia,Febrero,192,2026-Febrero
6112,2026,22,Queretaro,El patrimonio,Robo,Robo de ganado,Con violencia,Febrero,0,2026-Febrero
6113,2026,22,Queretaro,El patrimonio,Robo,Robo de ganado,Sin violencia,Febrero,16,2026-Febrero
6114,2026,22,Queretaro,El patrimonio,Robo,Robo de maquinaria - Herramienta industrial o agricola,Con violencia,Febrero,0,2026-Febrero
6115,2026,22,Queretaro,El patrimonio,Robo,Robo de maquinaria - Herramienta industrial o agricola,Sin violencia,Febrero,0,2026-Febrero
6116,2026,22,Queretaro,El patrimonio,Robo,Robo de maquinaria - Tractores y/o montacargas,Con violencia,Febrero,0,2026-Febrero
6117,2026,22,Queretaro,El patrimonio,Robo,Robo de maquinaria - Tractores y/o montacargas,Sin violencia,Febrero,0,2026-Febrero
6118,2026,22,Queretaro,El patrimonio,Robo,"Robo de maquinaria - Cables, tubos y otros objetos destinados a servicios publicos",Con violencia,Febrero,0,2026-Febrero
6119,2026,22,Queretaro,El patrimonio,Robo,"Robo de maquinaria - Cables, tubos y otros objetos destinados a servicios publicos",Sin violencia,Febrero,0,2026-Febrero
6120,2026,22,Queretaro,El patrimonio,Robo,Otros robos,Con violencia,Febrero,20,2026-Febrero
6121,2026,22,Queretaro,El patrimonio,Robo,Otros robos,Sin violencia,Febrero,664,2026-Febrero
6122,2026,22,Queretaro,El patrimonio,Fraude,Fraude,Fraude,Febrero,373,2026-Febrero
6123,2026,22,Queretaro,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,Febrero,74,2026-Febrero
6124,2026,22,Queretaro,El patrimonio,Extorsion,Extorsion presencial,Extorsion presencial,Febrero,3,2026-Febrero
6125,2026,22,Queretaro,El patrimonio,Extorsion,Tentativa de extorsion presencial,Tentativa de extorsion presencial,Febrero,0,2026-Febrero
6126,2026,22,Queretaro,El patrimonio,Extorsion,Extorsion por otros medios,Extorsion por otros medios,Febrero,15,2026-Febrero
6127,2026,22,Queretaro,El patrimonio,Extorsion,Tentativa de extorsion por otros medios,Tentativa de extorsion por otros medios,Febrero,5,2026-Febrero
